     -0.09      -1.74
     -0.95      -0.36
      0.79      -0.11
     -0.62       2.03

     -0.65       0.25
      0.50      -1.74
      1.21      -0.40
      0.09       0.32
      0.51       0.07
     -0.60      -0.16
     -2.25      -0.01
     -0.95      -0.36
      0.79      -0.11
      1.55       0.29

      1.00      -0.74
      0.50      -1.74
     -0.45       0.59
      0.09       0.32
      0.51       0.07
     -0.60      -0.16
     -2.25      -0.01
     -0.95      -0.36
      0.79      -0.11
      1.55       0.29

      1.00      -0.74
      0.50      -1.74
     -0.45       0.59
      0.09       0.32
      0.51       0.07
     -0.60      -0.16
      0.75       0.31
     -0.95      -0.36
     -2.21      -0.42
      1.55       0.29

      1.00      -0.74
      0.50      -1.74
     -0.45       0.59
      0.09       0.32
      0.51       0.07
     -0.60      -0.16
      0.75      -0.31
     -0.95      -0.36
     -2.21      -0.42
      1.55       0.29

      1.00      -0.74
      0.50      -1.74
     -0.45       0.59
      0.09       0.32
      0.51       0.07
      0.60      -0.16
      0.75      -0.31
     -0.95      -0.36
     -2.21      -0.42
      1.55       0.29

      1.00      -0.74
      0.50      -1.74
     -0.45       0.59
      0.09       0.32
      0.51       0.07
      0.60      -0.16
      0.75      -0.31
     -0.95      -0.36
     -2.21      -0.42
      1.55      -0.29

      1.00      -0.74
      0.50      -1.74
     -0.45       0.59
      0.68      -0.76
      0.51       0.07
      0.60      -0.16
      0.75      -0.31
     -0.95      -0.36
     -2.21      -0.42
      0.95       0.79

      1.00      -0.74
      0.50      -1.74
     -0.45       0.59
      0.68      -0.76
      0.51       0.07
      0.60      -0.16
      0.75      -0.31
     -0.95      -0.36
      2.21      -0.42
      0.95       0.79

      1.00      -0.74
     -0.78      -0.22
     -0.45       0.59
      0.68      -0.76
      0.51       0.07
      0.60      -0.16
      0.75      -0.31
      0.34      -1.88
      2.21      -0.42
      0.95       0.79

      1.00      -0.74
     -0.78      -0.22
     -0.45       0.59
     -0.68      -0.76
      0.51       0.07
      0.60      -0.16
      0.75      -0.31
      0.34      -1.88
      2.21      -0.42
      0.95       0.79

      1.00      -0.74
     -0.78      -0.22
     -0.45       0.59
     -0.68      -0.76
      0.51       0.07
      0.60      -0.16
      0.75      -0.31
      0.34       1.88
      2.21      -0.42
      0.95       0.79

     -0.45       0.27
      0.67      -1.22
     -0.45       0.59
     -0.68      -0.76
      0.51       0.07
      0.60      -0.16
      0.75      -0.31
      0.34       1.88
      2.21      -0.42
      0.95       0.79

     -0.45       0.27
     -1.04       0.08
     -0.45       0.59
     -0.68      -0.76
      0.51       0.07
      0.60      -0.16
      0.75      -0.31
      2.04       0.57
      2.21      -0.42
      0.95       0.79

     -0.45       0.27
     -1.04       0.08
     -0.45       0.59
     -0.67       0.08
      0.50      -0.78
      0.60      -0.16
      0.75      -0.31
      2.04       0.57
      2.21      -0.42
      0.95       0.79

     -0.72       0.48
     -0.76      -0.14
     -0.45       0.59
     -0.67       0.08
      0.50      -0.78
      0.60      -0.16
      0.75      -0.31
      2.04       0.57
      2.21      -0.42
      0.95       0.79

     -0.72       0.48
     -0.76      -0.14
     -0.45       0.59
     -0.67       0.08
      0.50      -0.78
      0.60      -0.16
      0.75      -0.31
      2.04       0.57
      2.21      -0.42
     -0.95       0.79

     -0.72       0.48
     -0.76      -0.14
      0.45       0.59
     -0.67       0.08
      0.50      -0.78
      0.60      -0.16
      0.75      -0.31
      2.04       0.57
      2.21      -0.42
     -0.95       0.79

     -0.72       0.48
     -0.76      -0.14
      0.45       0.59
     -0.67       0.08
      1.08       0.91
      0.60      -0.16
      0.75      -0.31
      1.46      -1.11
      2.21      -0.42
     -0.95       0.79

     -0.72       0.48
     -0.76      -0.14
      0.45       0.59
     -0.67       0.08
     -1.08       0.91
      0.60      -0.16
      0.75      -0.31
      1.46      -1.11
      2.21      -0.42
     -0.95       0.79

     -0.72       0.48
     -0.76      -0.14
      0.45       0.59
     -0.67       0.08
     -1.08       0.91
      0.60      -0.16
      2.10       0.02
      1.46      -1.11
      0.85      -0.74
     -0.95       0.79

     -0.72       0.48
     -0.76      -0.14
      0.45       0.59
     -0.82       0.95
     -0.93       0.04
      0.60      -0.16
      2.10       0.02
      1.46      -1.11
      0.85      -0.74
     -0.95       0.79

     -0.72       0.48
     -0.76      -0.14
      0.45       0.59
     -0.82       0.95
     -0.93       0.04
      0.60      -0.16
      2.10       0.02
     -1.46      -1.11
      0.85      -0.74
     -0.95       0.79

     -0.72       0.48
     -0.76      -0.14
      0.45       0.59
     -0.82       0.95
     -0.93       0.04
      0.60      -0.16
      2.10       0.02
     -1.46       1.11
      0.85      -0.74
     -0.95       0.79

     -0.72       0.48
     -0.76      -0.14
      0.45       0.59
     -0.82       0.95
     -0.93       0.04
      0.60      -0.16
     -0.74      -0.47
     -1.46       1.11
      0.85      -0.74
      1.89       1.28

     -0.72       0.48
     -0.76      -0.14
      0.45       0.59
     -0.82       0.95
     -0.93       0.04
      0.60      -0.16
     -0.74      -0.47
     -1.46       1.11
      0.85      -0.74
      1.89      -1.28

     -0.72       0.48
     -0.76      -0.14
      0.45       0.59
     -0.82       0.95
     -0.93       0.04
      0.60      -0.16
      0.41       0.12
     -1.46       1.11
     -0.30      -1.33
      1.89      -1.28

     -0.72       0.48
     -0.76      -0.14
      0.45       0.59
     -0.82       0.95
     -0.76       0.98
      0.60      -0.16
      0.41       0.12
     -1.64       0.17
     -0.30      -1.33
      1.89      -1.28

     -0.72       0.48
     -0.76      -0.14
      0.45       0.59
     -0.82       0.95
     -0.76       0.98
      0.60      -0.16
      0.41       0.12
     -1.64       0.17
     -0.30      -1.33
     -1.89      -1.28

     -0.72       0.48
     -0.76      -0.14
      0.45       0.59
     -2.24      -1.02
     -0.76       0.98
      0.60      -0.16
      0.41       0.12
     -1.64       0.17
     -0.30      -1.33
     -0.47       0.70

     -0.72       0.48
      0.51       0.19
      0.45       0.59
     -2.24      -1.02
     -0.76       0.98
     -0.67      -0.48
      0.41       0.12
     -1.64       0.17
     -0.30      -1.33
     -0.47       0.70

     -0.72       0.48
     -1.42       0.83
      0.45       0.59
     -2.24      -1.02
     -0.76       0.98
     -0.67      -0.48
      0.41       0.12
      0.29      -0.47
     -0.30      -1.33
     -0.47       0.70

     -1.20      -1.05
     -1.42       0.83
      0.45       0.59
     -2.24      -1.02
     -0.76       0.98
     -0.67      -0.48
      0.41       0.12
      0.29      -0.47
      0.18       0.21
     -0.47       0.70

     -1.20      -1.05
     -1.42       0.83
      0.45       0.59
     -2.72      -0.26
     -0.27       0.21
     -0.67      -0.48
      0.41       0.12
      0.29      -0.47
      0.18       0.21
     -0.47       0.70

     -1.20      -1.05
     -1.42       0.83
      0.45       0.59
     -0.43      -1.23
     -0.27       0.21
     -0.67      -0.48
      0.41       0.12
      0.29      -0.47
     -2.11       1.18
     -0.47       0.70

     -1.20      -1.05
     -1.42       0.83
     -1.72       1.85
     -0.43      -1.23
     -0.27       0.21
     -0.67      -0.48
      0.41       0.12
      0.29      -0.47
      0.05      -0.08
     -0.47       0.70

     -2.22      -0.38
     -0.40       0.16
     -1.72       1.85
     -0.43      -1.23
     -0.27       0.21
     -0.67      -0.48
      0.41       0.12
      0.29      -0.47
      0.05      -0.08
     -0.47       0.70

     -2.22      -0.38
     -0.40       0.16
     -1.72       1.85
     -0.43      -1.23
     -0.27       0.21
     -0.67      -0.48
      0.41       0.12
      0.29      -0.47
      0.05      -0.08
     -0.47      -0.70

     -2.22      -0.38
     -0.40       0.16
     -1.72       1.85
     -0.43      -1.23
     -0.27       0.21
     -0.67      -0.48
     -0.56      -0.01
      0.29      -0.47
      0.05      -0.08
      0.50      -0.57

     -2.22      -0.38
     -0.40       0.16
      1.72       1.85
     -0.43      -1.23
     -0.27       0.21
     -0.67      -0.48
     -0.56      -0.01
      0.29      -0.47
      0.05      -0.08
      0.50      -0.57

     -2.22      -0.38
     -0.40       0.16
      1.72      -1.85
     -0.43      -1.23
     -0.27       0.21
     -0.67      -0.48
     -0.56      -0.01
      0.29      -0.47
      0.05      -0.08
      0.50      -0.57

     -2.22      -0.38
     -0.40       0.16
      1.72      -1.85
     -0.43      -1.23
     -0.27       0.21
     -0.67      -0.48
     -0.56      -0.01
      0.29      -0.47
     -0.05      -0.08
      0.50      -0.57

      2.22      -0.38
     -0.40       0.16
      1.72      -1.85
     -0.43      -1.23
     -0.27       0.21
     -0.67      -0.48
     -0.56      -0.01
      0.29      -0.47
     -0.05      -0.08
      0.50      -0.57

     -0.32       0.42
      2.13      -0.64
      1.72      -1.85
     -0.43      -1.23
     -0.27       0.21
     -0.67      -0.48
     -0.56      -0.01
      0.29      -0.47
     -0.05      -0.08
      0.50      -0.57

     -0.32       0.42
      2.13      -0.64
      1.72      -1.85
     -0.43      -1.23
     -0.27       0.21
     -0.67       0.48
     -0.56      -0.01
      0.29      -0.47
     -0.05      -0.08
      0.50      -0.57

     -0.32       0.42
      0.61      -2.23
      1.72      -1.85
      1.09       0.36
     -0.27       0.21
     -0.67       0.48
     -0.56      -0.01
      0.29      -0.47
     -0.05      -0.08
      0.50      -0.57

     -0.32       0.42
      0.61      -2.23
      1.72      -1.85
     -0.28       0.29
      1.10       0.28
     -0.67       0.48
     -0.56      -0.01
      0.29      -0.47
     -0.05      -0.08
      0.50      -0.57

     -0.32       0.42
      0.61      -2.23
     -0.18      -0.22
     -0.28       0.29
      1.10       0.28
     -0.67       0.48
     -0.56      -0.01
      0.29      -0.47
      1.84      -1.71
      0.50      -0.57

     -0.32       0.42
      0.61      -2.23
     -0.18      -0.22
     -0.28       0.29
      1.10       0.28
     -0.67       0.48
     -0.56      -0.01
      0.29       0.47
      1.84      -1.71
      0.50      -0.57

     -0.32       0.42
      0.61      -2.23
     -0.18      -0.22
      1.17      -2.12
      1.10       0.28
     -0.67       0.48
     -0.56      -0.01
      0.29       0.47
      0.40       0.70
      0.50      -0.57

     -0.32       0.42
      0.61      -2.23
     -0.18      -0.22
      1.17      -2.12
      1.10       0.28
      0.67       0.48
     -0.56      -0.01
      0.29       0.47
      0.40       0.70
      0.50      -0.57

     -0.32       0.42
      0.61      -2.23
     -0.18      -0.22
      1.17      -2.12
      1.10       0.28
      0.67       0.48
     -0.56      -0.01
      0.29       0.47
      0.40       0.70
     -0.50      -0.57

     -0.32       0.42
      0.61       2.23
     -0.18      -0.22
      1.17      -2.12
      1.10       0.28
      0.67       0.48
     -0.56      -0.01
      0.29       0.47
      0.40       0.70
     -0.50      -0.57

     -0.32       0.42
      0.61       2.23
     -0.18      -0.22
      1.17      -2.12
      1.10       0.28
      0.67       0.48
     -0.00       0.93
      0.29       0.47
     -0.16      -0.25
     -0.50      -0.57

     -0.32       0.42
      0.61       2.23
     -0.18      -0.22
     -0.61      -0.58
      1.10       0.28
      0.67       0.48
     -0.00       0.93
      2.07      -1.07
     -0.16      -0.25
     -0.50      -0.57

     -0.32       0.42
     -1.53       0.72
     -0.18      -0.22
      1.53       0.93
      1.10       0.28
      0.67       0.48
     -0.00       0.93
      2.07      -1.07
     -0.16      -0.25
     -0.50      -0.57

     -0.32       0.42
     -1.53       0.72
     -0.18      -0.22
      1.53       0.93
      1.10       0.28
      0.67       0.48
     -0.00      -0.93
      2.07      -1.07
     -0.16      -0.25
     -0.50      -0.57

     -0.32       0.42
     -1.53       0.72
     -0.18      -0.22
      1.53       0.93
      1.10       0.28
      0.67       0.48
     -0.00      -0.93
      2.07       1.07
     -0.16      -0.25
     -0.50      -0.57

     -0.32       0.42
      0.65       0.86
     -0.18      -0.22
      1.53       0.93
      1.10       0.28
     -1.51       0.35
     -0.00      -0.93
      2.07       1.07
     -0.16      -0.25
     -0.50      -0.57

     -0.32       0.42
      0.65       0.86
     -0.18      -0.22
      1.53       0.93
     -1.10       0.28
     -1.51       0.35
     -0.00      -0.93
      2.07       1.07
     -0.16      -0.25
     -0.50      -0.57

     -0.32       0.42
      0.65       0.86
     -0.18      -0.22
      1.53       0.93
     -1.10       0.28
     -1.51       0.35
     -0.00      -0.93
     -2.07       1.07
     -0.16      -0.25
     -0.50      -0.57

     -0.32       0.42
      0.65       0.86
     -0.18      -0.22
      0.31      -0.74
      0.12       1.95
     -1.51       0.35
     -0.00      -0.93
     -2.07       1.07
     -0.16      -0.25
     -0.50      -0.57

     -0.32       0.42
      0.65       0.86
     -0.18      -0.22
      0.31      -0.74
      0.12       1.95
      1.51       0.35
     -0.00      -0.93
     -2.07       1.07
     -0.16      -0.25
     -0.50      -0.57

     -0.32       0.42
      0.65       0.86
     -0.18      -0.22
      0.31      -0.74
      0.43      -0.44
      1.51       0.35
     -0.00      -0.93
     -2.07       1.07
     -0.16      -0.25
     -0.82       1.83

      0.32       0.42
      0.65       0.86
     -0.18      -0.22
      0.31      -0.74
      0.43      -0.44
      1.51       0.35
     -0.00      -0.93
     -2.07       1.07
     -0.16      -0.25
     -0.82       1.83

      0.32       0.42
      0.65       0.86
     -0.18      -0.22
     -0.69       1.65
      0.43      -0.44
      1.51       0.35
     -0.00      -0.93
     -1.07      -1.32
     -0.16      -0.25
     -0.82       1.83

      0.32       0.42
      0.65       0.86
     -0.18      -0.22
     -1.26       0.96
      1.01       0.25
      1.51       0.35
     -0.00      -0.93
     -1.07      -1.32
     -0.16      -0.25
     -0.82       1.83

      0.32       0.42
      0.65       0.86
     -0.18      -0.22
     -1.26       0.96
      1.01       0.25
      1.51       0.35
      0.27      -0.59
     -1.07      -1.32
     -0.43      -0.60
     -0.82       1.83

      0.32       0.42
      0.65       0.86
     -0.18      -0.22
     -1.26       0.96
     -1.01       0.25
      1.51       0.35
      0.27      -0.59
     -1.07      -1.32
     -0.43      -0.60
     -0.82       1.83

      0.32       0.42
      0.65       0.86
     -0.18      -0.22
     -1.26       0.96
     -1.01       0.25
      1.51       0.35
      0.27      -0.59
     -1.07       1.32
     -0.43      -0.60
     -0.82       1.83

      0.32       0.42
      0.65       0.86
     -0.18      -0.22
     -1.26       0.96
     -1.01       0.25
      1.51       0.35
      0.27      -0.59
     -1.07       1.32
      0.43      -0.60
     -0.82       1.83

      0.32       0.42
      0.65       0.86
     -0.18      -0.22
     -1.26       0.96
     -1.01       0.25
      1.51       0.35
      0.27      -0.59
     -1.07       1.32
      0.43      -0.60
     -0.82      -1.83

      0.32       0.42
     -0.45      -0.04
     -0.18      -0.22
     -0.16       1.85
     -1.01       0.25
      1.51       0.35
      0.27      -0.59
     -1.07       1.32
      0.43      -0.60
     -0.82      -1.83

      0.32       0.42
      1.31       0.77
     -0.18      -0.22
     -0.16       1.85
     -1.01       0.25
     -0.26      -0.47
      0.27      -0.59
     -1.07       1.32
      0.43      -0.60
     -0.82      -1.83

      0.32       0.42
      1.31       0.77
     -0.18      -0.22
     -1.38       1.48
      0.21       0.62
     -0.26      -0.47
      0.27      -0.59
     -1.07       1.32
      0.43      -0.60
     -0.82      -1.83

      0.32       0.42
      1.31       0.77
     -0.18      -0.22
     -1.38       1.48
      0.21       0.62
     -0.26      -0.47
     -1.10      -1.30
     -1.07       1.32
      0.43      -0.60
      0.55      -1.12

      0.26      -0.27
      1.31       0.77
     -0.11       0.46
     -1.38       1.48
      0.21       0.62
     -0.26      -0.47
     -1.10      -1.30
     -1.07       1.32
      0.43      -0.60
      0.55      -1.12

      0.26      -0.27
      1.31       0.77
     -0.11       0.46
     -1.38       1.48
      0.21       0.62
     -0.26      -0.47
     -0.07      -0.15
     -1.07       1.32
     -0.60      -1.74
      0.55      -1.12

      0.26      -0.27
      1.31       0.77
     -0.11       0.46
      0.01       1.19
      0.21       0.62
     -0.26      -0.47
     -0.07      -0.15
     -1.07       1.32
     -1.99      -1.45
      0.55      -1.12

      0.26      -0.27
     -0.46       2.12
     -0.11       0.46
      0.01       1.19
      0.21       0.62
     -0.26      -0.47
     -0.07      -0.15
      0.70      -0.03
     -1.99      -1.45
      0.55      -1.12

      0.26      -0.27
     -0.74       1.57
     -0.11       0.46
      0.29       1.74
      0.21       0.62
     -0.26      -0.47
     -0.07      -0.15
      0.70      -0.03
     -1.99      -1.45
      0.55      -1.12

      0.26      -0.27
     -0.74       1.57
     -0.11       0.46
      0.78       0.10
      0.21       0.62
     -0.26      -0.47
     -0.56       1.49
      0.70      -0.03
     -1.99      -1.45
      0.55      -1.12

      0.26      -0.27
     -1.02       1.03
     -0.11       0.46
      1.06       0.65
      0.21       0.62
     -0.26      -0.47
     -0.56       1.49
      0.70      -0.03
     -1.99      -1.45
      0.55      -1.12

     -2.09      -0.54
     -1.02       1.03
     -0.11       0.46
      1.06       0.65
      0.21       0.62
     -0.26      -0.47
     -0.56       1.49
      0.70      -0.03
      0.36      -1.18
      0.55      -1.12

     -2.09      -0.54
      0.72      -0.85
     -0.11       0.46
      1.06       0.65
      0.21       0.62
     -0.26      -0.47
     -0.56       1.49
      0.70      -0.03
     -1.38       0.70
      0.55      -1.12

     -2.09      -0.54
      0.72      -0.85
     -0.11       0.46
      1.06       0.65
      0.82      -1.02
     -0.26      -0.47
     -0.56       1.49
      0.70      -0.03
     -1.38       0.70
     -0.06       0.52

      2.09      -0.54
      0.72      -0.85
     -0.11       0.46
      1.06       0.65
      0.82      -1.02
     -0.26      -0.47
     -0.56       1.49
      0.70      -0.03
     -1.38       0.70
     -0.06       0.52

     -0.74      -1.40
      0.72      -0.85
     -0.11       0.46
      1.06       0.65
      0.82      -1.02
     -0.26      -0.47
     -0.56       1.49
      0.70      -0.03
      1.45       1.56
     -0.06       0.52

      0.74      -1.40
      0.72      -0.85
     -0.11       0.46
      1.06       0.65
      0.82      -1.02
     -0.26      -0.47
     -0.56       1.49
      0.70      -0.03
      1.45       1.56
     -0.06       0.52

      0.74      -1.40
      0.72      -0.85
     -0.11       0.46
      1.06       0.65
     -0.82      -1.02
     -0.26      -0.47
     -0.56       1.49
      0.70      -0.03
      1.45       1.56
     -0.06       0.52

      0.74      -1.40
      0.72      -0.85
     -0.11       0.46
      1.06       0.65
     -0.82      -1.02
     -0.26      -0.47
     -0.56      -1.49
      0.70      -0.03
      1.45       1.56
     -0.06       0.52

      0.74      -1.40
      0.72      -0.85
     -0.11       0.46
      1.06       0.65
     -0.82      -1.02
     -0.26      -0.47
      0.02       1.81
      0.70      -0.03
      0.87      -1.74
     -0.06       0.52

      0.74      -1.40
      0.72      -0.85
     -0.11       0.46
      1.06       0.65
     -0.82      -1.02
     -0.26      -0.47
      0.02       1.81
      0.70      -0.03
     -0.87      -1.74
     -0.06       0.52

      0.74      -1.40
      0.72      -0.85
     -0.11       0.46
      1.06       0.65
     -0.82      -1.02
     -0.26      -0.47
      0.02      -1.81
      0.70      -0.03
     -0.87      -1.74
     -0.06       0.52

      0.74      -1.40
      0.52      -0.80
     -0.11       0.46
      1.06       0.65
     -0.82      -1.02
     -0.26      -0.47
      0.02      -1.81
      0.90      -0.08
     -0.87      -1.74
     -0.06       0.52

      0.29      -0.25
      0.52      -0.80
     -0.11       0.46
      1.06       0.65
     -0.82      -1.02
      0.19      -1.62
      0.02      -1.81
      0.90      -0.08
     -0.87      -1.74
     -0.06       0.52

      0.29      -0.25
      0.52      -0.80
     -0.11       0.46
      1.06       0.59
     -0.82      -1.02
      0.19      -1.62
      0.02      -1.81
      0.90      -0.08
     -0.87      -1.74
     -0.06       0.58

      0.29      -0.25
      0.52      -0.80
     -0.11       0.46
      1.06       0.59
     -0.82      -1.02
      0.19       1.62
      0.02      -1.81
      0.90      -0.08
     -0.87      -1.74
     -0.06       0.58

      0.29      -0.25
      0.52      -0.80
     -0.11       0.46
      1.06       0.59
     -0.75       0.03
      0.19       1.62
      0.02      -1.81
      0.83      -1.13
     -0.87      -1.74
     -0.06       0.58

     -0.33       1.43
      0.52      -0.80
     -0.11       0.46
      1.06       0.59
     -0.75       0.03
      0.81      -0.06
      0.02      -1.81
      0.83      -1.13
     -0.87      -1.74
     -0.06       0.58

     -2.02       0.59
      0.52      -0.80
     -0.11       0.46
      1.06       0.59
     -0.75       0.03
      0.81      -0.06
      0.02      -1.81
      0.83      -1.13
      0.82      -0.91
     -0.06       0.58

     -2.02       0.59
      0.52      -0.80
     -0.11       0.46
      1.06       0.59
     -0.75       0.03
      0.81      -0.06
      0.02      -1.81
      0.83      -1.13
      0.82      -0.91
     -0.06      -0.58

      2.02       0.59
      0.52      -0.80
     -0.11       0.46
      1.06       0.59
     -0.75       0.03
      0.81      -0.06
      0.02      -1.81
      0.83      -1.13
      0.82      -0.91
     -0.06      -0.58

      2.02       0.59
      0.52      -0.80
     -0.11       0.46
      1.06       0.59
     -0.75       0.03
      0.81      -0.06
      0.02      -1.81
     -0.83      -1.13
      0.82      -0.91
     -0.06      -0.58

      2.02       0.59
      0.52      -0.80
     -0.11       0.46
     -1.06       0.59
     -0.75       0.03
      0.81      -0.06
      0.02      -1.81
     -0.83      -1.13
      0.82      -0.91
     -0.06      -0.58

      2.02       0.59
      0.52      -0.80
     -0.11       0.46
     -1.06       0.59
     -0.75       0.03
      0.81      -0.06
      0.02      -1.81
     -0.83       1.13
      0.82      -0.91
     -0.06      -0.58

      2.02       0.59
      0.52      -0.80
     -0.11       0.46
     -0.03      -0.55
     -0.75       0.03
      0.81      -0.06
      0.02      -1.81
     -0.83       1.13
      0.82      -0.91
     -1.10       0.56

      2.02       0.59
      0.52      -0.80
     -0.11       0.46
     -0.03      -0.55
     -0.75       0.03
      0.81      -0.06
      0.47      -0.76
     -0.83       1.13
      0.38      -1.96
     -1.10       0.56

      2.02       0.59
     -0.97      -0.69
     -0.11       0.46
     -0.03      -0.55
     -0.75       0.03
      0.81      -0.06
      0.47      -0.76
      0.65       1.02
      0.38      -1.96
     -1.10       0.56

      2.02       0.59
     -0.97      -0.69
      0.11       0.46
     -0.03      -0.55
     -0.75       0.03
      0.81      -0.06
      0.47      -0.76
      0.65       1.02
      0.38      -1.96
     -1.10       0.56

      1.53       0.80
     -0.97      -0.69
      0.11       0.46
     -0.03      -0.55
     -0.75       0.03
      0.81      -0.06
      0.47      -0.76
      0.65       1.02
      0.86      -2.17
     -1.10       0.56

      1.53       0.80
     -0.97      -0.69
      0.11       0.46
     -0.03      -0.55
     -0.75       0.03
      0.81      -0.06
      0.47      -0.76
      0.65       1.02
      0.86      -2.17
     -1.10      -0.56

      1.53       0.80
     -0.97      -0.69
      0.11       0.46
     -0.03      -0.55
     -0.75       0.03
      0.28      -2.01
      0.47      -0.76
      0.65       1.02
      1.39      -0.22
     -1.10      -0.56

      1.53       0.80
     -0.97      -0.69
      0.11       0.46
     -0.03      -0.55
     -0.75       0.03
      0.28      -2.01
      0.47      -0.76
     -0.65       1.02
      1.39      -0.22
     -1.10      -0.56

      1.53       0.80
     -0.97       0.69
      0.11       0.46
     -0.03      -0.55
     -0.75       0.03
      0.28      -2.01
      0.47      -0.76
     -0.65       1.02
      1.39      -0.22
     -1.10      -0.56

      1.53       0.80
     -0.97       0.69
      0.11       0.46
     -0.03      -0.55
     -0.75       0.03
      0.28       2.01
      0.47      -0.76
     -0.65       1.02
      1.39      -0.22
     -1.10      -0.56

      1.53       0.80
     -0.97       0.69
      0.11      -0.46
     -0.03      -0.55
     -0.75       0.03
      0.28       2.01
      0.47      -0.76
     -0.65       1.02
      1.39      -0.22
     -1.10      -0.56

      1.53       0.80
     -0.97       0.69
      0.11      -0.46
     -0.03      -0.55
     -0.75       0.03
     -0.35       0.53
      0.47      -0.76
     -0.65       1.02
      2.02       1.26
     -1.10      -0.56

      1.53       0.80
     -0.97       0.69
      0.11      -0.46
     -0.03      -0.55
      0.46      -0.76
     -0.35       0.53
     -0.74       0.04
     -0.65       1.02
      2.02       1.26
     -1.10      -0.56

      1.53       0.80
     -0.97       0.69
      0.11      -0.46
     -0.03      -0.55
      0.46      -0.76
     -0.35       0.53
     -0.61       1.50
     -0.65       1.02
      1.89      -0.21
     -1.10      -0.56

     -0.29       0.31
     -0.97       0.69
      0.11      -0.46
     -0.03      -0.55
      0.46      -0.76
     -0.35       0.53
      1.22       1.99
     -0.65       1.02
      1.89      -0.21
     -1.10      -0.56

     -0.29       0.31
     -0.97       0.69
      0.11      -0.46
     -0.03      -0.55
      1.84      -0.11
     -0.35       0.53
      1.22       1.99
     -0.65       1.02
      0.51      -0.85
     -1.10      -0.56

     -0.29       0.31
     -0.34      -1.14
      0.11      -0.46
     -0.03      -0.55
      1.84      -0.11
     -0.35       0.53
      1.22       1.99
     -0.65       1.02
     -0.12       0.98
     -1.10      -0.56

     -0.29       0.31
     -0.34      -1.14
      0.11      -0.46
     -0.03      -0.55
      0.53       1.82
     -0.35       0.53
      1.22       1.99
      0.66      -0.92
     -0.12       0.98
     -1.10      -0.56

     -0.29       0.31
     -0.34       1.14
      0.11      -0.46
     -0.03      -0.55
      0.53       1.82
     -0.35       0.53
      1.22       1.99
      0.66      -0.92
     -0.12       0.98
     -1.10      -0.56

     -0.29       0.31
     -0.34       1.14
      0.11      -0.46
     -0.03      -0.55
      0.53       1.82
     -0.35       0.53
      1.08      -0.67
      0.66      -0.92
     -0.12       0.98
     -0.96       2.10

     -0.29       0.31
     -0.34       1.14
      0.11      -0.46
     -0.03      -0.55
      0.53       1.82
     -0.35       0.53
      1.08      -0.67
      0.66      -0.92
     -0.12      -0.98
     -0.96       2.10

     -0.29       0.31
     -0.34       1.14
      0.11      -0.46
      1.31       1.23
     -0.82       0.04
     -0.35       0.53
      1.08      -0.67
      0.66      -0.92
     -0.12      -0.98
     -0.96       2.10

     -0.29       0.31
     -0.34       1.14
      0.11      -0.46
      1.31       1.23
     -0.82       0.04
     -0.35       0.53
      1.08      -0.67
      0.66      -0.92
     -0.12      -0.98
     -0.96      -2.10

     -0.29       0.31
     -0.34       1.14
      0.11      -0.46
      1.31       1.23
      0.47      -1.27
     -0.35       0.53
     -0.21       0.64
      0.66      -0.92
     -0.12      -0.98
     -0.96      -2.10

     -0.29       0.31
      0.19      -0.90
      0.11      -0.46
      1.31       1.23
      0.47      -1.27
     -0.35       0.53
     -0.21       0.64
      0.66      -0.92
     -0.65       1.06
     -0.96      -2.10

     -0.29       0.31
      0.19      -0.90
      0.11      -0.46
     -1.31       1.23
      0.47      -1.27
     -0.35       0.53
     -0.21       0.64
      0.66      -0.92
     -0.65       1.06
     -0.96      -2.10

     -0.29       0.31
      0.19      -0.90
      0.11      -0.46
     -1.31       1.23
      0.47      -1.27
     -0.35       0.53
     -0.21       0.64
     -0.66      -0.92
     -0.65       1.06
     -0.96      -2.10

     -0.29       0.31
      0.19      -0.90
      0.11      -0.46
     -1.31       1.23
      0.47      -1.27
     -0.35       0.53
      0.67      -1.41
     -0.66      -0.92
     -0.65       1.06
     -1.83      -0.06

     -0.29       0.31
      0.19       0.90
      0.11      -0.46
     -1.31       1.23
      0.47      -1.27
     -0.35       0.53
      0.67      -1.41
     -0.66      -0.92
     -0.65       1.06
     -1.83      -0.06

     -0.88       0.65
      0.19       0.90
      0.11      -0.46
     -1.31       1.23
      0.47      -1.27
     -0.35       0.53
      0.67      -1.41
     -0.66      -0.92
     -0.06       0.73
     -1.83      -0.06

     -0.88       0.65
      0.19       0.90
      0.11      -0.46
     -1.31       1.23
      0.47      -1.27
     -0.35       0.53
      0.67      -1.41
     -0.66       0.92
     -0.06       0.73
     -1.83      -0.06

     -0.88       0.65
      0.19       0.90
     -1.74      -0.72
     -1.31       1.23
      0.47      -1.27
     -0.35       0.53
      0.67      -1.41
     -0.66       0.92
     -0.06       0.73
      0.02       0.20

     -0.88       0.65
      0.19       0.90
     -1.74      -0.72
     -1.31       1.23
      0.18       1.02
     -0.35       0.53
      0.67      -1.41
